cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,ttf
158,-0.0013,-0.0003,100.0,518.67,643.36,1595.08,1429.63,14.62,21.61,551.3,2388.29,9051.99,1.3,48.16,519.54,2388.28,8124.77,8.514,0.03,397,2388,100.0,38.43,22.9654,5
244,-0.0001,-0.0004,100.0,518.67,642.97,1591.36,1411.18,14.62,21.61,553.85,2388.09,9071.12,1.3,47.57,520.67,2388.07,8147.13,8.4617,0.03,393,2388,100.0,38.74,23.2855,97
142,0.0029,0.0004,100.0,518.67,643.26,1597.54,1421.15,14.62,21.61,551.58,2388.14,9062.47,1.3,47.93,520.35,2388.12,8138.23,8.4824,0.03,393,2388,100.0,38.45,23.1465,13
150,0.0001,0.0002,100.0,518.67,643.56,1598.29,1423.88,14.62,21.61,553.07,2388.12,9089.1,1.3,47.95,520.86,2388.2,8163.49,8.4644,0.03,394,2388,100.0,38.74,23.1691,38
100,0.0005,-0.0003,100.0,518.67,642.6,1593.15,1416.94,14.62,21.61,553.0,2388.12,9037.97,1.3,47.86,520.47,2388.15,8121.05,8.4379,0.03,395,2388,100.0,38.65,23.2834,113
5,-0.0036,-0.0001,100.0,518.67,641.6,1580.9,1396.71,14.62,21.61,555.07,2387.96,9068.9,1.3,47.23,522.64,2388.03,8145.19,8.4028,0.03,391,2388,100.0,38.75,23.4799,252
144,-0.0024,0.0002,100.0,518.67,643.22,1603.33,1424.77,14.62,21.61,551.81,2388.26,9032.77,1.3,47.87,520.68,2388.27,8123.67,8.4888,0.03,397,2388,100.0,38.53,23.255,9
108,0.0005,0.0005,100.0,518.67,642.31,1591.53,1408.36,14.62,21.6,553.98,2388.07,9068.1,1.3,47.44,521.89,2388.04,8150.95,8.4284,0.03,392,2388,100.0,38.87,23.3229,57
13,-0.003,-0.0003,100.0,518.67,642.66,1590.46,1406.87,14.62,21.61,553.54,2388.05,9052.82,1.3,47.43,521.64,2388.08,8138.85,8.4147,0.03,393,2388,100.0,38.71,23.3453,145
40,-0.003,0.0003,100.0,518.67,641.73,1577.8,1392.93,14.62,21.61,554.95,2387.95,9057.42,1.3,47.22,522.31,2387.97,8140.83,8.4287,0.03,391,2388,100.0,39.05,23.4753,191
27,-0.0006,-0.0002,100.0,518.67,642.29,1587.82,1401.12,14.62,21.61,552.92,2388.04,9049.75,1.3,47.34,522.11,2388.12,8127.71,8.4218,0.03,393,2388,100.0,38.97,23.4011,168
130,0.0044,-0.0005,100.0,518.67,642.88,1588.9,1408.43,14.62,21.61,553.69,2388.08,9071.72,1.3,47.61,521.85,2388.12,8131.53,8.4318,0.03,392,2388,100.0,38.82,23.3359,148
104,0.0022,0.0003,100.0,518.67,642.31,1585.1,1401.9,14.62,21.61,553.53,2388.05,9073.61,1.3,47.44,521.62,2388.02,8143.82,8.4478,0.03,393,2388,100.0,38.69,23.2988,88
122,0.0009,-0.0002,100.0,518.67,643.09,1592.04,1423.27,14.62,21.61,551.75,2388.24,9035.58,1.3,47.94,520.23,2388.2,8117.83,8.5122,0.03,394,2388,100.0,38.35,23.251,15
12,-0.0002,-0.0005,100.0,518.67,642.28,1585.08,1400.94,14.62,21.61,554.95,2387.98,9063.6,1.3,47.12,522.34,2388.03,8146.69,8.4092,0.03,392,2388,100.0,38.95,23.3154,245
110,0.0018,0.0002,100.0,518.67,643.06,1585.43,1411.78,14.62,21.61,554.28,2388.14,9056.83,1.3,47.57,520.75,2388.12,8124.81,8.4318,0.03,394,2388,100.0,38.76,23.2692,44
165,0.0005,0.0003,100.0,518.67,642.7,1589.34,1404.62,14.62,21.61,553.82,2388.07,9066.23,1.3,47.24,521.66,2388.01,8146.02,8.4487,0.03,393,2388,100.0,38.73,23.3287,148
20,-0.0008,-0.0005,100.0,518.67,642.74,1576.83,1401.72,14.62,21.61,555.1,2387.98,9059.09,1.3,47.11,522.2,2387.96,8140.85,8.3805,0.03,391,2388,100.0,39.05,23.4509,179
77,-0.0023,0.0,100.0,518.67,642.4,1582.58,1405.17,14.62,21.61,553.99,2388.06,9056.4,1.3,47.11,522.27,2388.04,8140.71,8.4383,0.03,390,2388,100.0,39.21,23.4455,145
100,-0.0005,-0.0003,100.0,518.67,642.67,1588.11,1406.26,14.62,21.61,553.72,2388.07,9061.39,1.3,47.25,521.77,2388.08,8140.27,8.4332,0.03,392,2388,100.0,38.91,23.3289,89
64,-0.003,0.0,100.0,518.67,642.68,1591.76,1403.8,14.62,21.61,554.25,2388.06,9049.6,1.3,47.33,521.61,2388.06,8139.28,8.4002,0.03,393,2388,100.0,38.84,23.2918,125
28,0.0007,0.0,100.0,518.67,642.55,1589.38,1404.99,14.62,21.61,553.21,2388.15,9054.49,1.3,47.54,521.67,2388.14,8135.71,8.439,0.03,393,2388,100.0,38.91,23.3018,165
199,0.0007,-0.0003,100.0,518.67,642.59,1592.07,1408.87,14.62,21.61,554.19,2388.06,9077.04,1.3,47.57,522.23,2388.09,8160.43,8.449,0.03,394,2388,100.0,38.74,23.3208,84
125,0.0025,0.0001,100.0,518.67,643.24,1588.55,1414.91,14.62,21.61,553.81,2388.19,9056.65,1.3,47.76,520.99,2388.18,8127.56,8.4222,0.03,394,2388,100.0,38.68,23.2659,43
176,-0.0008,0.0002,100.0,518.67,643.93,1595.61,1438.51,14.62,21.61,551.93,2388.18,9185.88,1.3,47.98,520.91,2388.12,8251.82,8.5245,0.03,396,2388,100.0,38.49,23.0656,3
176,-0.0007,-0.0004,100.0,518.67,642.37,1587.69,1408.49,14.62,21.61,554.58,2388.06,9071.81,1.3,47.3,521.42,2388.04,8151.52,8.4247,0.03,393,2388,100.0,39.09,23.3448,107
150,0.0002,-0.0002,100.0,518.67,643.05,1595.6,1416.18,14.62,21.61,553.21,2388.06,9093.45,1.3,47.52,521.42,2388.07,8163.36,8.4293,0.03,394,2388,100.0,38.78,23.283,43
189,-0.0011,0.0002,100.0,518.67,643.06,1586.8,1412.01,14.62,21.61,554.12,2388.07,9055.54,1.3,47.5,521.5,2388.06,8140.36,8.4388,0.03,393,2388,100.0,38.9,23.283,173
117,-0.0002,-0.0001,100.0,518.67,643.36,1592.36,1414.99,14.62,21.61,553.3,2388.17,9056.58,1.3,47.76,520.93,2388.19,8127.31,8.4751,0.03,394,2388,100.0,38.49,23.2055,51
84,-0.002,-0.0,100.0,518.67,642.69,1594.57,1409.7,14.62,21.61,554.33,2388.14,9047.11,1.3,47.33,521.36,2388.15,8125.65,8.459,0.03,393,2388,100.0,38.87,23.2499,131
77,0.0021,0.0004,100.0,518.67,641.86,1584.14,1398.2,14.62,21.61,554.19,2388.07,9064.28,1.3,47.17,522.32,2388.02,8140.61,8.4038,0.03,391,2388,100.0,39.26,23.3835,180
118,0.0018,-0.0002,100.0,518.67,642.21,1586.56,1405.31,14.62,21.61,553.25,2388.09,9067.24,1.3,47.52,521.33,2388.09,8139.82,8.459,0.03,393,2388,100.0,38.81,23.2483,82
34,-0.0035,-0.0004,100.0,518.67,642.68,1584.24,1403.31,14.62,21.61,553.35,2388.06,9061.18,1.3,47.33,521.94,2388.08,8141.62,8.4589,0.03,393,2388,100.0,38.99,23.4216,166
132,0.0024,-0.0005,100.0,518.67,643.56,1596.9,1414.83,14.62,21.61,553.17,2388.11,9096.31,1.3,47.81,520.71,2388.12,8165.34,8.4617,0.03,395,2388,100.0,38.64,23.1495,24
10,0.0,0.0001,100.0,518.67,642.43,1590.41,1402.45,14.62,21.61,552.58,2388.07,9038.89,1.3,47.49,521.23,2388.1,8123.05,8.4152,0.03,392,2388,100.0,38.97,23.2466,118
96,-0.0016,-0.0,100.0,518.67,643.05,1598.49,1415.37,14.62,21.61,552.67,2388.19,9043.79,1.3,47.89,521.27,2388.19,8125.26,8.4674,0.03,395,2388,100.0,38.7,23.1194,62
77,-0.0003,-0.0005,100.0,518.67,642.25,1586.14,1397.73,14.62,21.61,553.74,2387.98,9049.46,1.3,47.4,522.21,2388.0,8144.29,8.4252,0.03,390,2388,100.0,38.86,23.3497,122
140,0.0012,0.0004,100.0,518.67,642.77,1587.24,1404.24,14.62,21.61,554.18,2388.06,9061.54,1.3,47.5,522.31,2388.07,8140.3,8.4322,0.03,392,2388,100.0,38.83,23.2991,82
169,-0.0028,-0.0004,100.0,518.67,642.93,1601.55,1419.62,14.62,21.61,552.63,2388.11,9110.4,1.3,47.83,520.43,2388.08,8178.52,8.5071,0.03,395,2388,100.0,38.57,23.0668,25
151,0.0006,-0.0004,100.0,518.67,642.28,1590.25,1402.93,14.62,21.61,554.11,2388.09,9091.25,1.3,47.5,521.58,2388.02,8168.51,8.4507,0.03,394,2388,100.0,38.78,23.3427,51
97,-0.0047,0.0003,100.0,518.67,642.45,1590.32,1398.2,14.62,21.61,554.3,2388.08,9070.62,1.3,47.47,521.07,2388.1,8144.43,8.4309,0.03,392,2388,100.0,39.12,23.2567,59
11,0.0017,0.0004,100.0,518.67,642.61,1587.96,1404.46,14.62,21.61,554.07,2388.14,9042.47,1.3,47.73,520.48,2388.12,8127.28,8.4147,0.03,394,2388,100.0,38.7,23.3495,191
147,0.0017,-0.0002,100.0,518.67,642.92,1583.95,1409.47,14.62,21.61,553.36,2388.09,9093.05,1.3,47.54,521.71,2388.06,8165.27,8.4745,0.03,394,2388,100.0,38.93,23.2549,48
240,0.0013,-0.0004,100.0,518.67,642.66,1586.19,1407.24,14.62,21.61,554.07,2388.09,9074.2,1.3,47.59,521.83,2388.07,8156.67,8.4466,0.03,394,2388,100.0,38.78,23.2025,101
102,-0.0033,0.0,100.0,518.67,642.3,1596.17,1412.3,14.62,21.61,553.21,2388.21,9045.45,1.3,47.58,521.19,2388.15,8129.03,8.446,0.03,394,2388,100.0,38.7,23.2154,156
17,-0.0024,-0.0004,100.0,518.67,641.91,1585.83,1391.52,14.62,21.61,553.94,2388.0,9051.58,1.3,47.09,522.57,2388.04,8131.69,8.4065,0.03,391,2388,100.0,38.91,23.4477,190
153,-0.0021,-0.0004,100.0,518.67,642.85,1593.27,1414.42,14.62,21.61,553.83,2388.14,9068.51,1.3,47.77,520.77,2388.11,8136.69,8.4342,0.03,392,2388,100.0,38.81,23.2957,105
162,-0.0007,0.0001,100.0,518.67,643.03,1592.73,1421.55,14.62,21.61,552.93,2388.21,9059.79,1.3,47.94,520.72,2388.18,8131.59,8.477,0.03,395,2388,100.0,38.73,23.1239,23
161,-0.0,0.0001,100.0,518.67,642.56,1589.92,1407.85,14.62,21.61,553.41,2388.1,9072.86,1.3,47.49,521.38,2388.08,8147.83,8.4318,0.03,393,2388,100.0,38.93,23.4176,61
225,0.0018,-0.0002,100.0,518.67,643.75,1599.19,1424.83,14.62,21.61,552.52,2388.21,9145.39,1.3,48.04,520.27,2388.17,8207.18,8.534,0.03,397,2388,100.0,38.34,23.0279,5
102,-0.0015,-0.0001,100.0,518.67,643.46,1597.43,1410.54,14.62,21.61,553.28,2388.17,9060.35,1.3,47.67,520.58,2388.17,8129.68,8.4699,0.03,393,2388,100.0,38.76,23.3359,66
139,-0.0003,0.0005,100.0,518.67,642.63,1590.88,1400.87,14.62,21.61,554.24,2388.06,9057.55,1.3,47.3,522.61,2388.03,8139.9,8.3919,0.03,391,2388,100.0,38.94,23.4316,148
94,-0.0003,0.0001,100.0,518.67,642.74,1589.46,1415.25,14.62,21.61,553.37,2388.18,9054.87,1.3,47.56,520.96,2388.19,8128.14,8.4681,0.03,395,2388,100.0,38.65,23.3048,108
186,-0.0027,0.0002,100.0,518.67,642.78,1595.94,1409.73,14.62,21.61,552.87,2388.03,9126.85,1.3,47.77,521.21,2388.07,8199.15,8.4838,0.03,395,2388,100.0,38.8,23.2288,28
200,0.0028,0.0005,100.0,518.67,643.93,1601.24,1424.86,14.62,21.61,551.74,2388.29,9058.18,1.3,48.09,520.0,2388.21,8128.02,8.465,0.03,395,2388,100.0,38.55,23.1532,10
141,0.0002,-0.0001,100.0,518.67,643.11,1592.95,1410.81,14.62,21.61,553.44,2388.06,9065.84,1.3,47.65,521.23,2388.13,8139.03,8.454,0.03,394,2388,100.0,38.7,23.3231,55
147,0.0014,-0.0004,100.0,518.67,643.61,1599.66,1419.91,14.62,21.61,551.76,2388.32,9035.42,1.3,48.02,519.72,2388.23,8117.75,8.4767,0.03,396,2388,100.0,38.64,23.142,7
168,0.0002,0.0003,100.0,518.67,642.48,1592.89,1400.81,14.62,21.61,554.76,2388.04,9063.22,1.3,47.17,521.91,2388.0,8144.58,8.3709,0.03,393,2388,100.0,38.94,23.3862,125
1,-0.0009,-0.0005,100.0,518.67,642.57,1591.56,1405.96,14.62,21.61,553.34,2388.12,9055.81,1.3,47.38,521.93,2388.1,8133.85,8.4444,0.03,391,2388,100.0,38.75,23.3174,274
217,0.0047,-0.0004,100.0,518.67,643.09,1588.57,1409.99,14.62,21.61,553.76,2388.09,9061.54,1.3,47.47,521.68,2388.07,8135.03,8.4316,0.03,393,2388,100.0,38.86,23.2716,76
131,-0.0019,0.0005,100.0,518.67,643.21,1591.13,1428.96,14.62,21.61,552.26,2388.2,9051.53,1.3,47.89,520.66,2388.22,8131.81,8.4761,0.03,395,2388,100.0,38.68,23.2653,39
172,-0.0034,0.0001,100.0,518.67,642.59,1586.86,1401.94,14.62,21.61,553.88,2388.02,9060.08,1.3,47.55,521.82,2388.06,8132.79,8.4386,0.03,393,2388,100.0,38.92,23.3152,164
126,-0.0006,-0.0003,100.0,518.67,642.99,1589.62,1418.26,14.62,21.61,553.22,2388.14,9082.03,1.3,47.53,520.93,2388.07,8157.55,8.4811,0.03,394,2388,100.0,38.62,23.1726,48
176,0.0026,-0.0002,100.0,518.67,643.37,1600.36,1432.64,14.62,21.61,551.45,2388.3,9043.24,1.3,48.01,520.05,2388.29,8116.48,8.5216,0.03,394,2388,100.0,38.3,23.0983,4
62,-0.0038,0.0002,100.0,518.67,642.72,1597.17,1416.65,14.62,21.61,552.51,2388.17,9043.31,1.3,47.7,521.4,2388.14,8128.44,8.441,0.03,394,2388,100.0,38.95,23.1323,151
53,-0.0003,0.0002,100.0,518.67,643.45,1594.02,1412.12,14.62,21.61,553.03,2388.12,9046.1,1.3,47.52,520.95,2388.1,8126.76,8.4523,0.03,391,2388,100.0,38.79,23.2594,138
10,-0.0027,-0.0001,100.0,518.67,642.64,1595.07,1399.16,14.62,21.61,554.44,2388.01,9053.89,1.3,47.02,522.29,2388.02,8137.21,8.3873,0.03,389,2388,100.0,39.12,23.469,224
106,0.0016,-0.0004,100.0,518.67,643.22,1594.01,1401.55,14.62,21.61,552.46,2388.12,9058.86,1.3,47.48,522.03,2388.11,8142.65,8.4286,0.03,392,2388,100.0,38.76,23.2702,177
133,0.0018,0.0004,100.0,518.67,642.9,1587.62,1409.01,14.62,21.61,554.46,2388.04,9062.26,1.3,47.52,521.88,2388.07,8142.35,8.4537,0.03,394,2388,100.0,38.88,23.2703,67
35,0.0021,0.0,100.0,518.67,642.79,1588.11,1407.2,14.62,21.61,553.78,2388.14,9048.56,1.3,47.46,521.68,2388.17,8131.01,8.4219,0.03,392,2388,100.0,38.79,23.2092,135
12,0.0016,-0.0002,100.0,518.67,641.44,1586.47,1402.08,14.62,21.6,555.43,2388.0,9059.03,1.3,47.23,522.71,2388.0,8136.47,8.3646,0.03,391,2388,100.0,38.91,23.4495,281
123,-0.0038,-0.0003,100.0,518.67,642.7,1591.27,1414.6,14.62,21.61,552.59,2388.09,9082.27,1.3,47.57,521.33,2388.08,8157.38,8.4785,0.03,394,2388,100.0,38.74,23.1985,35
126,0.0039,-0.0003,100.0,518.67,642.3,1596.47,1399.49,14.62,21.61,553.61,2388.08,9072.02,1.3,47.25,522.08,2388.09,8157.07,8.4192,0.03,393,2388,100.0,38.73,23.3432,87
51,0.0019,-0.0004,100.0,518.67,642.5,1586.58,1412.15,14.62,21.61,553.54,2388.1,9053.41,1.3,47.55,521.33,2388.17,8138.74,8.4696,0.03,394,2388,100.0,38.62,23.298,129
61,-0.0021,-0.0005,100.0,518.67,642.39,1584.21,1404.19,14.62,21.61,553.94,2388.08,9066.48,1.3,47.4,521.9,2388.05,8143.44,8.4312,0.03,393,2388,100.0,38.94,23.3841,137
169,-0.0,0.0001,100.0,518.67,642.8,1594.09,1415.45,14.62,21.61,553.3,2388.06,9098.61,1.3,47.71,521.44,2388.07,8166.34,8.457,0.03,393,2388,100.0,38.85,23.1559,44
212,-0.0012,0.0005,100.0,518.67,643.91,1603.06,1423.13,14.62,21.61,551.85,2388.15,9149.0,1.3,48.25,520.08,2388.15,8214.56,8.551,0.03,396,2388,100.0,38.59,23.0281,4
50,-0.0042,-0.0004,100.0,518.67,641.72,1574.96,1385.75,14.62,21.61,555.05,2387.99,9055.7,1.3,47.16,522.59,2387.98,8141.17,8.3635,0.03,392,2388,100.0,39.25,23.5316,243
114,0.0011,-0.0005,100.0,518.67,642.64,1583.95,1405.41,14.62,21.61,553.73,2388.05,9061.77,1.3,47.54,521.91,2388.1,8141.22,8.4456,0.03,393,2388,100.0,38.84,23.3156,82
39,0.0001,-0.0005,100.0,518.67,643.28,1590.26,1411.93,14.62,21.61,553.87,2388.04,9051.53,1.3,47.56,521.39,2388.08,8127.92,8.4676,0.03,394,2388,100.0,38.73,23.3928,129
198,-0.0019,-0.0004,100.0,518.67,642.69,1599.15,1421.81,14.62,21.61,552.03,2388.19,9062.13,1.3,47.9,521.2,2388.18,8139.42,8.484,0.03,394,2388,100.0,38.55,23.1019,36
127,-0.001,-0.0001,100.0,518.67,643.47,1588.04,1407.78,14.62,21.61,552.68,2388.14,9042.65,1.3,47.69,521.27,2388.2,8125.16,8.4859,0.03,394,2388,100.0,38.5,23.2031,26
219,0.0003,0.0005,100.0,518.67,643.32,1589.54,1411.71,14.62,21.61,552.81,2388.16,9063.14,1.3,47.79,520.47,2388.22,8128.12,8.4757,0.03,394,2388,100.0,38.53,23.1473,37
151,-0.0009,0.0002,100.0,518.67,643.53,1596.63,1422.78,14.62,21.61,551.38,2388.24,9067.12,1.3,48.05,520.21,2388.26,8126.18,8.4931,0.03,395,2388,100.0,38.72,23.0602,12
112,0.0,-0.0003,100.0,518.67,642.99,1595.11,1410.59,14.62,21.61,552.35,2388.13,9067.72,1.3,47.55,521.49,2388.11,8148.1,8.4741,0.03,394,2388,100.0,38.91,23.2714,73
167,-0.0007,-0.0004,100.0,518.67,642.86,1597.14,1415.53,14.62,21.61,552.44,2388.11,9061.17,1.3,47.61,521.1,2388.14,8138.13,8.4676,0.03,393,2388,100.0,38.75,23.2472,73
47,-0.0013,-0.0004,100.0,518.67,642.26,1587.55,1395.3,14.62,21.61,554.82,2388.04,9055.04,1.3,47.29,522.2,2388.02,8139.29,8.4134,0.03,393,2388,100.0,39.01,23.4428,132
97,0.0018,0.0001,100.0,518.67,642.68,1591.1,1413.47,14.62,21.61,552.89,2388.08,9064.99,1.3,47.76,520.82,2388.12,8143.16,8.4455,0.03,394,2388,100.0,38.73,23.3222,91
26,0.0021,0.0002,100.0,518.67,642.72,1584.85,1396.74,14.62,21.61,555.45,2388.0,9068.74,1.3,47.15,522.82,2388.07,8150.14,8.3875,0.03,392,2388,100.0,38.94,23.4496,175
105,-0.0029,-0.0004,100.0,518.67,642.76,1582.45,1421.16,14.62,21.61,553.17,2388.15,9070.98,1.3,47.88,521.27,2388.16,8135.66,8.467,0.03,394,2388,100.0,38.69,23.1896,104
3,-0.001,-0.0001,100.0,518.67,642.9,1587.31,1404.3,14.62,21.61,552.91,2388.05,9055.83,1.3,47.49,521.14,2388.07,8136.89,8.4432,0.03,391,2388,100.0,38.79,23.276,231
67,-0.0019,0.0002,100.0,518.67,641.92,1589.63,1397.55,14.62,21.61,554.44,2388.06,9058.72,1.3,47.24,522.26,2387.99,8145.95,8.4321,0.03,391,2388,100.0,38.95,23.4288,132
24,-0.0002,0.0005,100.0,518.67,642.95,1587.31,1406.29,14.62,21.61,553.75,2388.14,9051.44,1.3,47.64,521.89,2388.05,8134.74,8.4215,0.03,393,2388,100.0,38.85,23.2426,139
141,-0.0027,0.0004,100.0,518.67,642.91,1594.49,1415.23,14.62,21.61,552.57,2388.21,9052.28,1.3,47.76,520.95,2388.23,8129.32,8.5073,0.03,393,2388,100.0,38.76,23.1622,61
34,0.0001,0.0004,100.0,518.67,642.33,1583.0,1399.97,14.62,21.61,554.43,2388.0,9060.25,1.3,47.05,521.79,2388.02,8146.61,8.3703,0.03,392,2388,100.0,39.11,23.3317,161
6,0.0002,0.0002,100.0,518.67,642.09,1593.84,1413.45,14.62,21.61,553.93,2388.06,9051.59,1.3,47.23,521.91,2388.09,8129.5,8.422,0.03,392,2388,100.0,39.08,23.3577,182
81,0.0002,0.0001,100.0,518.67,643.05,1596.82,1413.28,14.62,21.61,553.18,2388.14,9050.58,1.3,47.54,521.33,2388.13,8126.03,8.4389,0.03,394,2388,100.0,38.87,23.2843,134
105,0.0017,0.0001,100.0,518.67,642.36,1591.98,1410.27,14.62,21.61,553.48,2388.1,9059.28,1.3,47.51,521.48,2388.13,8133.36,8.4292,0.03,391,2388,100.0,38.93,23.2901,108
100,0.001,0.0001,100.0,518.67,643.26,1593.08,1405.72,14.62,21.61,552.77,2388.18,9059.15,1.3,47.42,521.27,2388.1,8130.16,8.4548,0.03,393,2388,100.0,38.99,23.2991,113
146,-0.0036,-0.0001,100.0,518.67,642.53,1589.26,1408.49,14.62,21.61,553.81,2388.14,9059.52,1.3,47.56,521.53,2388.09,8135.62,8.4072,0.03,392,2388,100.0,38.77,23.2152,39
7,0.0014,0.0004,100.0,518.67,642.9,1592.37,1404.86,14.62,21.61,553.68,2388.11,9055.9,1.3,47.39,521.96,2388.09,8134.61,8.4151,0.03,392,2388,100.0,38.8,23.3713,167
123,-0.0022,-0.0003,100.0,518.67,642.24,1590.11,1397.4,14.62,21.61,554.14,2388.0,9067.78,1.3,47.26,522.31,2388.05,8145.18,8.3968,0.03,391,2388,100.0,39.02,23.336,134
37,0.0027,-0.0001,100.0,518.67,642.21,1590.96,1405.47,14.62,21.61,553.02,2388.08,9044.65,1.3,47.65,520.97,2388.17,8123.78,8.4264,0.03,393,2388,100.0,38.76,23.2761,91
91,-0.0006,0.0004,100.0,518.67,643.1,1589.44,1412.8,14.62,21.61,552.66,2388.13,9045.01,1.3,47.88,521.19,2388.14,8130.99,8.4723,0.03,394,2388,100.0,38.95,23.2277,67
123,0.0004,-0.0003,100.0,518.67,642.68,1585.86,1404.48,14.62,21.61,553.81,2388.05,9058.7,1.3,47.16,522.22,2387.99,8139.85,8.3936,0.03,392,2388,100.0,39.02,23.3139,111
5,-0.0007,0.0001,100.0,518.67,642.03,1581.45,1394.28,14.62,21.61,554.59,2387.98,9069.25,1.3,47.09,522.6,2387.95,8147.69,8.4129,0.03,390,2388,100.0,39.17,23.3331,264
11,0.002,0.0005,100.0,518.67,642.68,1597.09,1409.66,14.62,21.61,552.51,2388.06,9052.27,1.3,47.39,521.22,2388.13,8132.79,8.4563,0.03,393,2388,100.0,38.71,23.2859,191
148,-0.003,0.0001,100.0,518.67,642.73,1589.95,1412.89,14.62,21.61,552.93,2388.11,9055.52,1.3,47.55,521.64,2388.18,8131.33,8.4564,0.03,392,2388,100.0,38.56,23.232,119
138,0.003,0.0002,100.0,518.67,642.74,1591.33,1414.33,14.62,21.61,552.29,2388.16,9049.21,1.3,47.75,521.69,2388.08,8132.83,8.5135,0.03,393,2388,100.0,38.86,23.362,47
65,-0.0039,-0.0003,100.0,518.67,642.92,1598.4,1411.59,14.62,21.61,552.65,2388.17,9047.71,1.3,47.64,520.89,2388.15,8118.85,8.4773,0.03,394,2388,100.0,38.74,23.3093,148
140,0.0014,0.0005,100.0,518.67,642.7,1593.43,1412.94,14.62,21.61,553.43,2388.1,9060.49,1.3,47.56,521.71,2388.08,8142.8,8.4162,0.03,394,2388,100.0,38.95,23.2982,222
205,0.0022,-0.0002,100.0,518.67,642.8,1599.21,1418.72,14.62,21.61,552.1,2388.11,9061.42,1.3,47.73,520.65,2388.13,8139.5,8.4771,0.03,394,2388,100.0,38.69,23.1832,26
188,0.0001,0.0,100.0,518.67,642.96,1601.95,1421.99,14.62,21.61,552.16,2388.16,9150.4,1.3,47.98,520.46,2388.15,8211.32,8.5185,0.03,395,2388,100.0,38.36,23.1883,7
14,-0.0014,0.0003,100.0,518.67,641.95,1588.64,1406.48,14.62,21.61,553.63,2388.05,9063.97,1.3,47.43,521.76,2388.05,8143.77,8.4072,0.03,391,2388,100.0,38.95,23.3548,184
140,0.0009,0.0002,100.0,518.67,643.04,1589.71,1418.94,14.62,21.61,553.26,2388.27,9048.85,1.3,47.77,520.49,2388.22,8122.92,8.4778,0.03,394,2388,100.0,38.63,23.1876,30
36,0.0031,0.0002,100.0,518.67,642.42,1589.45,1406.38,14.62,21.61,553.23,2388.11,9050.2,1.3,47.45,521.45,2388.08,8130.55,8.3942,0.03,393,2388,100.0,38.92,23.2084,172
19,0.0,0.0002,100.0,518.67,643.25,1589.64,1406.94,14.62,21.61,552.23,2388.1,9059.19,1.3,47.72,521.37,2388.12,8136.95,8.4503,0.03,393,2388,100.0,38.82,23.2175,190
204,-0.0007,0.0001,100.0,518.67,643.41,1600.64,1422.09,14.62,21.61,552.04,2388.17,9095.83,1.3,48.17,519.79,2388.21,8164.61,8.4886,0.03,395,2388,100.0,38.5,23.1171,9
20,-0.0014,-0.0001,100.0,518.67,643.22,1591.93,1411.39,14.62,21.61,553.18,2388.14,9044.9,1.3,47.74,520.91,2388.14,8125.48,8.4526,0.03,393,2388,100.0,39.01,23.2308,182
17,0.0004,-0.0003,100.0,518.67,642.28,1586.23,1394.06,14.62,21.61,554.31,2388.02,9067.37,1.3,47.04,522.52,2387.98,8147.85,8.4156,0.03,390,2388,100.0,39.03,23.3913,240
43,0.0024,-0.0002,100.0,518.67,641.84,1589.08,1405.49,14.62,21.61,554.26,2388.05,9062.2,1.3,47.13,521.86,2388.03,8141.11,8.4227,0.03,394,2388,100.0,39.07,23.3482,104
103,-0.0001,-0.0004,100.0,518.67,642.82,1590.71,1402.73,14.62,21.61,554.17,2388.08,9061.15,1.3,47.45,522.03,2388.12,8137.52,8.4634,0.03,394,2388,100.0,38.96,23.3319,259
58,-0.0028,-0.0003,100.0,518.67,642.32,1577.23,1397.47,14.62,21.61,553.93,2388.06,9060.71,1.3,47.11,522.23,2388.0,8141.1,8.4499,0.03,391,2388,100.0,38.99,23.2497,149
239,0.0068,0.0005,100.0,518.67,643.84,1602.45,1429.38,14.62,21.61,550.82,2388.22,9053.05,1.3,48.43,519.09,2388.27,8127.27,8.5395,0.03,398,2388,100.0,38.3,23.0611,1
82,0.0011,0.0001,100.0,518.67,642.25,1586.85,1406.96,14.62,21.61,553.99,2388.04,9047.6,1.3,47.28,522.09,2388.05,8134.15,8.3834,0.03,391,2388,100.0,38.92,23.4605,125
190,0.0008,0.0003,100.0,518.67,643.42,1607.76,1428.14,14.62,21.61,552.12,2388.27,9084.54,1.3,48.03,519.68,2388.22,8156.39,8.4984,0.03,396,2388,100.0,38.24,23.1008,2
5,-0.0032,-0.0001,100.0,518.67,642.1,1587.23,1408.13,14.62,21.61,552.94,2388.13,9057.0,1.3,47.59,521.22,2388.09,8127.56,8.4253,0.03,393,2388,100.0,38.92,23.1403,180
143,0.0001,0.0004,100.0,518.67,642.31,1588.88,1400.49,14.62,21.61,554.05,2388.03,9057.74,1.3,47.3,521.73,2388.05,8138.17,8.423,0.03,393,2388,100.0,38.82,23.4197,144
75,0.0044,0.0002,100.0,518.67,642.64,1586.57,1407.3,14.62,21.61,553.0,2388.06,9061.47,1.3,47.63,521.44,2388.08,8141.62,8.417,0.03,394,2388,100.0,38.9,23.2479,105
